# STIP-format-1.0
# source: "C:\Wail\automatic-measure-of-imitation\Automatic-measure-beta\Data\drinking.avi" frame-width:384 frame-height:288 frame-offset:0
# point-type x y t sigma2 tau2 detector-confidence dscr-hog(72) dscr-hof(90)
5	99	185	7	4	2	3.90331e-006	0.536991	0.44619	0.00321026	0.0136093	0.359384	0.395251	0.116213	0.129152	0.188837	0.809732	0	0.00143151	0.187165	0.801914	0.00347791	0.00744226	0.207649	0.786495	0.00585623	0	0.0934354	0.906565	0	0	0.967416	0.0288966	0.00109796	0.00258949	0.967493	0.0325066	0	0	0.628155	0.183058	0.0880233	0.100764	0.5571	0.425939	0	0.0169609	0.567712	0.10769	0.173382	0.151217	0.403116	0.576635	0.0026245	0.0176242	0.31121	0.0188774	0.312547	0.357366	0.795872	0	0.00300296	0.201125	0.0208156	0.309688	0.565689	0.103808	0.398103	0.0846113	0.281936	0.235349	0.171089	0.394684	0.356406	0.0778208	0.440901	0.241711	0.204687	0.112701	0.0126796	0.0972105	0.374472	0.352494	0.163145	0.278107	0.244576	0.0887574	0.18146	0.207101	0	0.21978	0.281488	0.407439	0.0912933	0.342209	0.21499	0.167653	0.215976	0.0591716	0.0422654	0.148774	0.386306	0.384615	0.0380389	0.499014	0.325444	0.0374753	0.0828402	0.0552268	0.0126796	0.12257	0.281488	0.390533	0.19273	0.376726	0.219921	0.0147929	0.206114	0.182446	0	0.118343	0.273035	0.530008	0.0786137	0.342209	0.16568	0.167653	0.166667	0.157791	0.0169062	0.0262046	0.339814	0.469146	0.147929	0.316568	0.290927	0.16568	0.0581854	0.168639	0	0.238377	0.196957	0.295858	0.268808	0.279093	0.240631	0.0453649	0.086785	0.348126	0	0.035503	0.412511	0.371936	0.180051	0.249507	0.349112	0.0650888	0.155819	0.180473	0.0862215	0.0126796	0.303466	0.453931	0.143702	0.300789	0.391519	0.0236686	0.0374753	0.246548	
5	92	194	7	4	2	2.20459e-006	0.0209273	0.958087	0.0111976	0.00978844	0.180631	0.720977	0.0478216	0.0505702	0.00393612	0.992252	0.00320683	0.000605097	0.00678809	0.986332	0.00563607	0.00124424	0.153202	0.834641	0.00597	0.0061868	0.20006	0.79862	0.00131982	0	0.158669	0.841123	0	0.000208025	0.148048	0.851014	0.000463158	0.000474846	0.148288	0.792549	0.0591635	0	0.0606023	0.932669	0.00672876	0	0.159242	0.242919	0.280836	0.317004	0.0850043	0.833528	0.0609282	0.0205392	0.464045	0.169462	0.183341	0.183152	0.401555	0.570489	0.00178766	0.0261679	0.657767	0.107395	0.113137	0.121701	0.450596	0.53616	0.00277334	0.010471	0.636606	0.0883787	0.0981574	0.176858	0.802743	0.18155	0.0128777	0.00282978	0.00845309	0.214708	0.317836	0.352494	0.106509	0.201183	0.216963	0.150888	0.228797	0.20217	0.0202874	0.278952	0.386306	0.314455	0	0.341223	0.293886	0.178501	0.0966469	0.0897436	0.0101437	0.118343	0.567202	0.304311	0	0.411243	0.214004	0.307692	0	0.0670611	0	0.173288	0.260355	0.442096	0.12426	0.405325	0.189349	0.148915	0.156805	0.0996055	0.0169062	0.10989	0.332206	0.453085	0.0879121	0.481262	0.267258	0.112426	0.0927022	0.0463511	0.0338123	0.00676247	0.361792	0.562975	0.0346577	0.440828	0.344181	0.0848126	0.0335306	0.0966469	0	0.0676247	0.404057	0.429417	0.0989011	0.301775	0.258383	0.0749507	0.166667	0.198225	0.0380389	0.0169062	0.336433	0.465765	0.142857	0.274162	0.286982	0.186391	0.0631164	0.189349	0.105664	0.0321217	0.273035	0.491124	0.0980558	0.253452	0.413215	0.00591716	0.0384615	0.288955	
5	130	202	7	4	2	2.47976e-005	0.345235	0.621641	0.0091873	0.023936	0.420873	0.533907	0.0296094	0.0156103	0.0128681	0.934644	0.0386777	0.0138099	0.0325192	0.908582	0.0351658	0.023733	0.00265202	0.806107	0.184963	0.00627761	0.00155969	0.965666	0.0322404	0.000534184	0.545369	0.386931	0.0197917	0.0479076	0.0352112	0.819487	0.0940336	0.0512684	0.536854	0.398599	0.0248097	0.0397376	0.171872	0.744083	0.0363414	0.0477029	0.823528	0.159406	0.00846436	0.00860162	0.548416	0.427197	0.0109865	0.0134006	0.969454	3.11967e-005	8.24296e-005	0.0304326	0.66226	0.000163683	0.0751643	0.262412	0.983532	0.00027228	9.64013e-005	0.0160996	0.944043	0.00011146	0.00370338	0.0521425	0.998615	0.000466498	9.47121e-006	0.000909446	0.999783	0	0	0.000216666	0.0169062	0.0540997	0.336433	0.376162	0.216399	0.215976	0.345168	0.110454	0.0877712	0.240631	0.0202874	0	0.359256	0.401522	0.218935	0.286982	0.227811	0.0946746	0.172584	0.217949	0	0.0422654	0.243449	0.527473	0.186813	0.304734	0.253452	0.035503	0.237673	0.168639	0	0.0270499	0.380389	0.41082	0.181741	0.237673	0.106509	0.255424	0.210059	0.190335	0	0	0.428571	0.174134	0.397295	0.295858	0.0384615	0.33925	0.169625	0.156805	0	0	0.428571	0.0135249	0.557904	0.333333	0.0335306	0.357002	0.0335306	0.242604	0	0.233305	0.195266	0.382079	0.189349	0.258383	0.219921	0.114398	0.176529	0.230769	0	0.21978	0.208791	0.152156	0.419273	0.337278	0.0769231	0.281065	0.0887574	0.215976	0.0202874	0.0879121	0.340659	0.0811496	0.469992	0.357002	0.0157791	0.395464	0.0828402	0.148915	
5	74	218	7	4	2	7.70373e-006	0.16122	0.579644	0.241129	0.0180078	0.157548	0.601887	0.240565	0	0.875784	0.0846618	0.0245525	0.0150012	0.177439	0.674098	0.146644	0.00181868	0.936296	0.0106064	0.00806339	0.0450342	0.393815	0.425695	0.0500706	0.13042	0.0140469	0.944843	0.0384665	0.00264367	0.061306	0.795288	0.141062	0.00234381	0.656458	0.327877	0.0156657	0	0.276215	0.621991	0.101794	0	0.998014	0	0	0.00198584	0.93611	0.0533227	0	0.0105671	0.0630691	0.76336	0.131835	0.0417358	0.0150096	0.924715	0.0602758	0	0.0501046	0.360147	0.198156	0.391592	0.00867102	0.415465	0.416979	0.158885	0.459528	0.0774927	0.0546797	0.4083	0.429965	0.110545	0.0929865	0.366503	0.0422654	0.231615	0.455621	0.196957	0.0735418	0.0591716	0.281065	0.430966	0.0897436	0.139053	0.0126796	0.428571	0.387151	0.171598	0	0	0.557199	0.197239	0	0.245562	0.0126796	0.377853	0.399831	0.137785	0.0718512	0.0295858	0.724852	0.0147929	0.0542406	0.176529	0	0.197802	0.480981	0.285714	0.035503	0.226824	0.157791	0.485207	0.00591716	0.12426	0	0.255283	0.459003	0.285714	0	0.113412	0.320513	0.30572	0	0.260355	0	0.24683	0.323753	0.294167	0.135249	0.0443787	0.734714	0	0.10355	0.117357	0.0169062	0.0304311	0.524937	0.420964	0.00676247	0.462525	0.292899	0.17357	0.00986193	0.061144	0	0.0912933	0.438715	0.469992	0	0.369822	0.455621	0.119329	0	0.0552268	0	0.0997464	0.341505	0.550296	0.00845309	0.113412	0.647929	0.0897436	0.0641026	0.0848126	
5	113	238	7	4	2	1.77511e-005	0.0914783	0.846759	0.0402178	0.0215444	0.0150636	0.826573	0.120255	0.0381077	0.0429947	0.758662	0.170029	0.0283148	0.00240318	0.469974	0.525066	0.00255695	0.0580517	0.240679	0.404035	0.297234	0.00240973	0.0596152	0.937975	0	0.137154	0.569393	0.236204	0.0572496	0.402377	0.558606	0.0221731	0.0168433	0.145178	0.513682	0.311656	0.0294837	0.0216785	0.659183	0.319138	0	0.114272	0.289583	0.392217	0.203929	0.00562207	0.120667	0.873711	0	0.566298	0.289632	0.098931	0.0451396	0.966599	0.0290638	0.00112224	0.00321484	0.46371	0.354587	0.0534227	0.128281	0.224091	0.396679	0.375849	0.00338122	0.328889	0.433433	0.0890081	0.14867	0.0289491	0.258599	0.712451	0	0.0583263	0.0185968	0.102282	0.820795	0	0.260355	0.444773	0.100592	0.113412	0.0808679	0.0667794	0.0338123	0.120034	0.748943	0.0304311	0.420118	0.400394	0.120316	0.00986193	0.0493097	0.0405748	0.0811496	0.316145	0.56213	0	0.378698	0.495069	0.0285996	0	0.0976331	0.0270499	0	0	0.934911	0.0380389	0.330375	0.333333	0	0.252465	0.0838264	0.079459	0.00676247	0.104818	0.758242	0.0507185	0.569034	0.276134	0.0532544	0.0443787	0.0571992	0.112426	0.043956	0.304311	0.539307	0	0.5286	0.325444	0.035503	0.0197239	0.0907298	0.0845309	0	0.114962	0.437025	0.363483	0.483235	0.0956607	0.22288	0.13215	0.066075	0.332206	0.0287405	0.0507185	0.537616	0.0507185	0.785996	0.0473373	0.0788955	0.0345168	0.0532544	0.378698	0.010989	0.16399	0.418428	0.0278952	0.753452	0.13215	0.0710059	0.00788955	0.035503	
5	102	183	7	8	2	8.97964e-006	0.625737	0.357193	0.0170702	0	0.526136	0.368481	0.099703	0.00568019	0.352379	0.647321	0	0.000300221	0.382983	0.602828	0.00283831	0.0113501	0.153997	0.838051	0.00306758	0.00488442	0.103554	0.896446	0	0	0.759906	0.22283	0.00163715	0.0156272	0.949477	0.0480943	0	0.00242861	0.639153	0.0712685	0.163309	0.126269	0.770559	0.169512	0.0151491	0.0447802	0.308056	0.193071	0.312239	0.186633	0.463193	0.472	0.0241426	0.0406647	0.496653	0.0288685	0.0410367	0.433442	0.861851	0.00531804	0	0.132831	0.0401448	0.0176535	0.234045	0.708157	0.106539	0.0392941	0.083774	0.770393	0.740877	0.109729	0.0379734	0.11142	0.74887	0.0847175	0.0297486	0.136664	0.0176367	0.184744	0.402557	0.349647	0.0454145	0.309671	0.169239	0.164609	0.220679	0.135802	0	0.211199	0.305556	0.382716	0.100529	0.294239	0.225823	0.133745	0.205247	0.140947	0.0220459	0.148148	0.433422	0.376543	0.0198413	0.466049	0.29321	0.130658	0.0504115	0.0596708	0.00661376	0.184744	0.190917	0.382716	0.235009	0.389403	0.182099	0.0925926	0.156379	0.179527	0	0.10097	0.325397	0.459877	0.113757	0.335391	0.225823	0.100309	0.166667	0.171811	0.0573192	0.0246914	0.312169	0.47575	0.130071	0.309156	0.342078	0.0920782	0.0426955	0.213992	0.037478	0.28351	0.0943563	0.261464	0.323192	0.177984	0.245885	0.244342	0.0210905	0.3107	0	0.153439	0.272928	0.327601	0.246032	0.129115	0.353909	0.120885	0.103395	0.292695	0.0273369	0.00661376	0.356261	0.389771	0.220018	0.284465	0.236626	0.129115	0.149177	0.200617	
5	102	184	7	16	2	1.35464e-005	0.21509	0.72515	0.0576328	0.00212719	0.175729	0.617725	0.171692	0.0348539	0.187558	0.803805	0.00810602	0.000531661	0.240347	0.746247	0.0116154	0.0017905	0.0274134	0.96845	0.00413703	0	0.0136929	0.98625	0	5.70316e-005	0.564676	0.429132	0	0.00619113	0.860613	0.137838	0	0.00154896	0.599824	0.227387	0.0481607	0.124628	0.654693	0.288613	0	0.0566939	0.445657	0.437977	0.0359154	0.0804503	0.349382	0.63651	0	0.0141082	0.710818	0.134462	0	0.15472	0.962042	0	0	0.0379575	0.256363	0.0410779	0.030358	0.672201	0.421181	0.0517226	0.000187912	0.526908	0.373804	0.493952	0.0696137	0.0626301	0.622752	0.320149	0.0209188	0.0361799	0.190194	0.163145	0.37109	0.245985	0.0295858	0.894477	0.0453649	0.0128205	0.0473373	0	0.0245139	0.174979	0.43956	0.322908	0.0380389	0.577909	0.191321	0.13215	0.0976331	0.000986193	0.0278952	0.126796	0.495351	0.333052	0.0169062	0.455621	0.204142	0.279093	0.00986193	0.0512821	0.153001	0.233305	0.156382	0.281488	0.175824	0.661736	0.0542406	0.0966469	0.0769231	0.110454	0.0608622	0.021978	0.380389	0.372781	0.16399	0.553254	0.244576	0.0877712	0.0966469	0.0177515	0.0617075	0	0.28825	0.484362	0.16568	0.542406	0.323471	0	0.0295858	0.104536	0.0955199	0.169062	0.0752325	0.212172	0.448014	0.646943	0.0641026	0.0512821	0.0246548	0.213018	0.0456467	0.0726965	0.352494	0.293322	0.235841	0.344181	0.146943	0.143984	0.133136	0.231755	0	0	0.364328	0.25951	0.376162	0.345168	0.0828402	0.230769	0.128205	0.213018	
5	118	236	7	16	2	3.41064e-005	0.117267	0.789038	0.0688942	0.0248008	0.191333	0.640058	0.147835	0.0207741	0.0979749	0.794919	0.0792528	0.0278534	0.00626143	0.373892	0.616437	0.00340963	0.297524	0.227038	0.391661	0.0837772	0	0.0211761	0.978824	0	0.290441	0.631085	0.0204672	0.0580068	0.425651	0.566205	0.00252428	0.00561984	0.246285	0.570646	0.0794541	0.103614	0.203547	0.538692	0.213399	0.0443622	0.115077	0.479302	0.336723	0.0688977	0	0.295141	0.704859	0	0.969372	0.00601519	0.00275463	0.0218577	0.937825	0.0504842	0.00552	0.00617083	0.508804	0.00030704	0.117966	0.372922	0.391706	0	0.286252	0.322042	0.121272	0.100525	0.582003	0.1962	0.000157621	0.0140778	0.938069	0.0476957	0.0735418	0.0202874	0.355875	0.47929	0.0710059	0.585799	0.293886	0.0788955	0	0.0414201	0.035503	0.0169062	0.273035	0.67202	0.00253593	0.405325	0.408284	0.126233	0	0.0601578	0.0126796	0.00760778	0.328825	0.650888	0	0.340237	0.356016	0.193294	0	0.110454	0.0126796	0	0.285714	0.390533	0.311074	0.386588	0.180473	0.128205	0.0936884	0.211045	0.127642	0	0.0498732	0.714286	0.108199	0.668639	0.205128	0.0591716	0	0.0670611	0.21978	0.00760778	0.172443	0.587489	0.0126796	0.600592	0.239645	0.14497	0	0.0147929	0.0752325	0.135249	0.282333	0.090448	0.416737	0.481262	0.0315582	0.258383	0.0581854	0.170611	0.444632	0.0566357	0.0819949	0.172443	0.244294	0.798817	0.0157791	0.0759369	0.0236686	0.0857988	0.584954	0.109045	0.147929	0.132713	0.0253593	0.715976	0.0641026	0.091716	0.110454	0.0177515	
5	167	54	8	4	2	2.57819e-006	0.830649	0.0359865	0.0531033	0.0802608	0.828578	0.0999609	0.0248345	0.0466266	0.970132	0.0174579	0.00496579	0.00744403	0.957999	0.0229476	0.00334736	0.0157057	0.996326	0.00312609	0.00029826	0.000249744	0.996551	0.00210158	2.81942e-005	0.00131907	0.996151	0.00050041	0.000843105	0.00250534	0.898782	0.100617	0.000228047	0.000372905	0.884961	0.030185	0.0454721	0.0393817	0.799859	0.0370444	0.105699	0.0573977	0.82118	0.140444	0.00484785	0.0335286	0.787809	0.168343	0.0182683	0.0255802	0.572261	0.34313	0.0666473	0.0179622	0.794259	0.194385	0.0057263	0.00563003	0.00828826	0.778817	0.190408	0.0224862	0.0763993	0.2917	0.60673	0.0251702	0.194686	0.434046	0.0929827	0.278285	0.250748	0.360729	0.190475	0.198048	0.385461	0.511412	0.0929839	0.0101437	0	0.509862	0.146943	0.304734	0.0384615	0	0.528318	0.332206	0.118343	0	0.0211327	0.610454	0.0236686	0.239645	0.126233	0	0.304311	0.537616	0.12426	0	0.0338123	0.482249	0.123274	0.378698	0.0157791	0	0.186813	0.463229	0.317836	0	0.0321217	0.291913	0.488166	0.141026	0	0.0788955	0.142857	0.334742	0.340659	0	0.181741	0.172584	0.741617	0.0512821	0	0.0345168	0.0532544	0.550296	0.368555	0	0.0278952	0.313609	0.517751	0.157791	0	0.0108481	0.0169062	0.502959	0.39814	0	0.0819949	0.282051	0.58284	0.115385	0	0.0197239	0.0338123	0.334742	0.388842	0	0.242604	0.193294	0.659763	0.0828402	0	0.0641026	0.00422654	0.408284	0.428571	0	0.158918	0.0956607	0.668639	0.108481	0	0.127219	
5	185	65	8	4	2	5.0392e-006	0.188009	0.365361	0.189623	0.257008	0.303361	0.142725	0.29787	0.256044	0.179899	0.4721	0.207377	0.140623	0.488947	0.282226	0.0579555	0.170872	0.20757	0.401563	0.226891	0.163976	0.331163	0.408626	0.2071	0.0531113	0.473635	0.439402	0.0110503	0.0759121	0.206265	0.761647	0.0320889	0	0.546601	0.272519	0.0415607	0.139319	0.775071	0.108567	0.0335544	0.082807	0.291635	0.509921	0.090564	0.10788	0.676038	0.0597514	0.0350491	0.229161	0.59294	0.243118	0.115241	0.0487013	0.0173807	0.606018	0.245633	0.130968	0.388105	0.0323344	0.228976	0.350585	0.0663199	0.164507	0.457507	0.311667	0.130751	0.455861	0.294195	0.119192	0.103173	0.331509	0.388637	0.176681	0.0583263	0.312764	0.359256	0	0.269653	0.142012	0.7357	0.0710059	0	0.0512821	0.00507185	0.463229	0.428571	0	0.103128	0.207101	0.596647	0.133136	0	0.0631164	0.0414201	0.442096	0.415892	0	0.100592	0.271203	0.617357	0.0246548	0	0.086785	0.0371936	0.350803	0.401522	0	0.210482	0.245562	0.63215	0.0463511	0	0.0759369	0.0346577	0.416737	0.428571	0	0.120034	0.0591716	0.744576	0.0295858	0	0.166667	0.0202874	0.306847	0.428571	0	0.244294	0.0147929	0.794872	0	0	0.190335	0.0862215	0.376162	0.379544	0	0.158073	0.237673	0.691321	0	0	0.0710059	0.0600169	0.504649	0.404057	0	0.0312764	0.0996055	0.682446	0.0197239	0	0.198225	0.010989	0.461538	0.402367	0	0.125106	0	0.74359	0	0	0.25641	
5	215	89	8	4	2	2.10911e-008	0.576481	0.395733	0.0126056	0.0151799	0.634416	0.30292	0.062664	0	0.800407	0.198766	0.000348309	0.000478251	0.795764	0.202645	0.00110171	0.00048878	0.716295	0.283705	0	0	0.896769	0.103231	0	0	0.235866	0.740573	0	0.0235616	0.505369	0.432416	0.00524627	0.0569692	0.322908	0.660244	0.0150876	0.00175964	0.160614	0.83218	0.00660884	0.000597298	0.946356	0.000682707	0.00194741	0.0510139	0.672651	0.301781	0.00124357	0.0243251	0.151269	0.804565	0.0361881	0.00797728	0.27319	0.697386	0.0238158	0.00560797	0.0702258	0.430484	0.32112	0.17817	0.01712	0.764847	0.186025	0.0320075	0.801536	0.0928662	0.0182374	0.0873609	0.388807	0.261008	0.124131	0.226054	0.0870668	0.545224	0.333897	0	0.0338123	0.0384615	0.657791	0	0	0.303748	0.0786137	0.633981	0.274725	0	0.0126796	0.0384615	0.741617	0.0147929	0	0.205128	0.196112	0.349958	0.427726	0	0.0262046	0.0670611	0.62426	0.11144	0	0.197239	0.268808	0.595943	0.135249	0	0	0.191321	0.539448	0.0936884	0	0.175542	0.387151	0.557904	0.0549451	0	0	0.166667	0.524655	0.133136	0	0.175542	0.306002	0.235841	0.322063	0	0.136095	0.210059	0.357988	0.259369	0	0.172584	0.403212	0.392223	0.187658	0	0.0169062	0.221893	0.0571992	0.609467	0.0739645	0.0374753	0.327134	0.404903	0.170752	0.0422654	0.0549451	0.25641	0.150888	0.515779	0.0147929	0.0621302	0.195266	0.28656	0.172443	0	0.345731	0.287968	0.14497	0.5	0.00986193	0.0571992	
5	87	200	8	4	2	3.83219e-006	0.0540103	0.923188	0.015858	0.00694389	0.0835884	0.768102	0.0566719	0.0916375	0.0085863	0.944585	0.0263749	0.0204542	0.0457357	0.734729	0.176325	0.0432108	0.376919	0.570006	0.0523671	0.000707698	0.0126573	0.923846	0.0634972	0	0.00949478	0.983754	0.00654101	0.000210662	0.0070367	0.991889	0.000903569	0.000171007	0.129883	0.799788	0.0536872	0.0166423	0.138004	0.85993	0.00206582	0	0.505924	0.411605	0.0413682	0.0411031	0.35228	0.643899	0.00382102	0	0.454629	0.500785	0.024982	0.0196045	0.0690237	0.930976	0	0	0.376809	0.297039	0.159512	0.16664	0.176975	0.804242	0.0162404	0.00254215	0.273917	0.212883	0.178579	0.334622	0.448422	0.411445	0.125913	0.0142193	0	0.113271	0.430262	0.456467	0	0.171598	0.233728	0.244576	0.112426	0.237673	0.00422654	0.0414201	0.523246	0.431107	0	0.408284	0.218935	0.229783	0.0187377	0.12426	0	0.057481	0.517329	0.42519	0	0.253452	0.117357	0.353057	0.0246548	0.251479	0	0.0752325	0.321217	0.595943	0.00760778	0.440828	0.21499	0.118343	0.138067	0.0877712	0.0422654	0.142857	0.312764	0.469146	0.032967	0.45069	0.333333	0	0.0147929	0.201183	0	0.135249	0.433643	0.431107	0	0.497041	0.299803	0.0493097	0	0.153846	0	0.00760778	0.236686	0.659341	0.0963652	0.421105	0.136095	0.212032	0	0.230769	0.0422654	0.138631	0.12257	0.553677	0.142857	0.357002	0.303748	0.0690335	0	0.270217	0.0718512	0.198648	0.234996	0.46492	0.0295858	0.220907	0.432939	0	0.0936884	0.252465	
5	112	236	8	8	2	3.1208e-005	0.143072	0.704044	0.12272	0.0301636	0.108939	0.741969	0.119108	0.0299837	0.0610549	0.740453	0.171643	0.0268493	0.00119018	0.396914	0.600749	0.0011463	0.1989	0.233461	0.436921	0.130718	0	0.0156	0.9844	0	0.436753	0.467446	0.036485	0.0593159	0.66401	0.3323	0.00116584	0.00252419	0.120113	0.674723	0.176904	0.0282606	0.0457947	0.824013	0.129703	0.000489464	0.0684825	0.318693	0.517646	0.0951792	0	0.115756	0.884244	0	0.637161	0.230812	0.0324925	0.0995347	0.66881	0.329386	0.000660608	0.00114265	0.565145	0.289048	0.0383833	0.107424	0.441941	0.245365	0.170161	0.142534	0.152275	0.425383	0.263363	0.158979	0.00277269	0.143936	0.778295	0.0749968	0.0313051	0.217813	0.264109	0.484127	0.0026455	0.294239	0.46965	0.00257202	0.061214	0.172325	0.0260141	0.178131	0.166226	0.558642	0.0709877	0.334877	0.351337	0.0591564	0.0205761	0.234053	0.0141093	0.203263	0.294533	0.479277	0.00881834	0.346708	0.371914	0.034465	0	0.246914	0.0445326	0.134039	0.0326279	0.733245	0.0555556	0.301955	0.356481	0	0.179527	0.162037	0.0855379	0.134039	0.0934744	0.653439	0.0335097	0.49177	0.310185	0.00771605	0.0617284	0.128601	0.0868607	0.185626	0.345238	0.373457	0.00881834	0.470165	0.351337	0.0807613	0.0128601	0.0848765	0.0335097	0.0313051	0.366402	0.0930335	0.47575	0.45679	0.063786	0.305041	0.0720165	0.102366	0.485009	0.0361552	0.0921517	0.228836	0.157848	0.782407	0.0432099	0.109568	0.0437243	0.0210905	0.463845	0.095679	0.141534	0.156966	0.141975	0.606481	0.153807	0.175412	0.0401235	0.024177	
